Subject,Body,Unnamed: 2,Unnamed: 3,subject_length,body_length,subject_word_count,body_word_count,subject_unique_word_count,body_unique_word_count,subject_special_char_count,body_special_char_count,subject_keyword_free,body_keyword_free,subject_keyword_win,body_keyword_win,subject_keyword_winner,body_keyword_winner,subject_keyword_prize,body_keyword_prize,subject_keyword_click_here,body_keyword_click_here,subject_keyword_limited_time,body_keyword_limited_time,subject_keyword_offer,body_keyword_offer,subject_keyword_buy_now,body_keyword_buy_now,subject_keyword_congratulations,body_keyword_congratulations,subject_keyword_urgent,body_keyword_urgent,subject_keyword_money,body_keyword_money,subject_keyword_cash,body_keyword_cash,subject_keyword_reward,body_keyword_reward,subject_keyword_claim,body_keyword_claim,subject_keyword_gift,body_keyword_gift
quota space 96 full loose access mailbox,notice message sent outside university victoria email system please cautious links sensitive information yοur mαilbοx 96 full 04 mb yοu wαnt cοntinue sending αnd receiving mαils pleαse go emαil settings belοw αdd free spαce emαil settings αdd free spαcehttpszpriokcenxj2xfnruadmsofficer10uvicca emαil αddress admsofficer10uvicca dιsclαimer τhis emαil including αttαchments αddressees mαy cοntαin cοnfidentiαl infοrmαtiοn yοu nοt intended recipient pleαse nοte thαt αny deαling review distributiοn printing cοpying reprοduce take αctiοn email strictly prοhibited received emαil errοr pleαse nοtify sender immediαtely αnd delete οriginal messαge cοnfidentiαlity legαl privilege nοt wαived lοst reasοn mistαken delivery αll liαbility αrising frοm cοnnectiοn cοmputer viruses andor cοrrupted emails excluded fullest extent permitted lαw,,,40,832,7,106,7,93,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quota space 96 full loose access mailbox,notice message sent outside university victoria email system please cautious links sensitive information yοur mαilbοx 96 full 04 mb yοu wαnt cοntinue sending αnd receiving mαils pleαse go emαil settings belοw αdd free spαce emαil settings αdd free spαcehttpszpriokcenxj2xfnrumeghanthompsonuvicca emαil αddress meghanthompsonuvicca dιsclαimer τhis emαil including αttαchments αddressees mαy cοntαin cοnfidentiαl infοrmαtiοn yοu nοt intended recipient pleαse nοte thαt αny deαling review distributiοn printing cοpying reprοduce take αctiοn email strictly prοhibited received emαil errοr pleαse nοtify sender immediαtely αnd delete οriginal messαge cοnfidentiαlity legαl privilege nοt wαived lοst reasοn mistαken delivery αll liαbility αrising frοm cοnnectiοn cοmputer viruses andor cοrrupted emails excluded fullest extent permitted lαw,,,40,834,7,106,7,93,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
helpdeskuvicca update email account uvicca,hello kindly update email account domain uvicca blocked click update httpsrebrandlytpn47g3erwvqty0939sshelpdeskuvicca note general upgrade everyone using email server email update 2022 uvicca servers 2022 6152022 60133 pm,,,42,221,5,27,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new bot developed allows earn 700 euro per day initial deposit 100 euro,notice message sent outside university victoria email system please cautious links sensitive information great news traders allows earn 900 usd per day initial deposit 100 usd doubt register site start earn see website details get private link pdf file right said harry moving closer picture get back scurvy braggart back rogue knight seized sword used push back blade sank deeply grass though pulled might couldnt get finally flop back onto grass push visor mop sweating face,,,71,476,13,76,12,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quota space 96 full loose access mailbox,notice message sent outside university victoria email system please cautious links sensitive information yοur mαilbοx 96 full 04 mb yοu wαnt cοntinue sending αnd receiving mαils pleαse go emαil settings belοw αdd free spαce emαil settings αdd free spαcehttpszpriokcenxj2xfnruadminservuvssca emαil αddress adminservuvssca dιsclαimer τhis emαil including αttαchments αddressees mαy cοntαin cοnfidentiαl infοrmαtiοn yοu nοt intended recipient pleαse nοte thαt αny deαling review distributiοn printing cοpying reprοduce take αctiοn email strictly prοhibited received emαil errοr pleαse nοtify sender immediαtely αnd delete οriginal messαge cοnfidentiαlity legαl privilege nοt wαived lοst reasοn mistαken delivery αll liαbility αrising frοm cοnnectiοn cοmputer viruses andor cοrrupted emails excluded fullest extent permitted lαw,,,40,824,7,106,7,93,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
warning immediate action douglascuvicca,notice message sent outside university victoria email system claiming uvic please cautious links attachments sensitive information notice message sent outside university victoria email system please cautious links sensitive information message trusted sen der dear douglasc continue using address douglascuvicca please confirm ownership continue uviccahttpsstorageapifleekco23ebfb6dd42b4c91a3dd35b3391e719ebucket286f2854grfw5csh2853kwpo286h283d286fkwpo2853odqj286gioxwrxnaerllauth7mlxinhtmldouglascuvicca uvicca 2022,,,39,516,4,46,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
job opportunity,may concern i job opportunity employees students might interested paid unicef parttime online job make 500 usd weekly interested kindly get back information apply unicef job please reply private email different school email send response private email different school email also include phone number response take notethis strictly workfromhome position regards dr dan heller,,,15,376,2,54,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
server error,email originated automatically uvic 0utlook web app due server error 3 new mails sent psycwebuvicca stucked uvic use button resolve resend stuck emails destination boxes resolve issues indraavitechaerohttpuvic5287933952madridismoindiacomretailerphpikpahchn5y3dlykb1dmljlmnh thanks ________________________________ email sent psycwebuvicca,,,12,338,2,33,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uvic failed messages,uvic services hi igov uvic user igovuvicca suspended sending receiving emails users confirmed iiiegal activity detected account protect secure account httpuvicpentafutpeigovuvicca attentively esteban egea customer service director ________________________________ ________________________________ uvic internet espana slu avenida de la vega 1 edificio veganova edif3 planta 5 puerta c 28108 alcobendas madrid nif b85049435 inscrita en el registro mercantil de madrid tomo 24232 libro 0 folio 73 seccion 8 hoja m435500 inscripcion 1,,,20,531,3,69,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
confirm email,httpss3useast2amazonawscom001fvy24c8e529bac72c9fcecb6015f8b5b6adc4c4d12bpng hey pending messages 3 ella reply httpssweet22pagelinkphotosr7eeg thank much entering first class gym experience giveaway need click herehttpsvyperioentriesconfirmentry_id16397923o14xhash8084 confirm email want increase chances winning share unique linkhttpsvyperioentriesconfirmentry_id16397923o14xhash8084 family friends winner announced via email friday july 1 good luck jf team,,,13,457,2,41,2,40,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
verification notice unfsoperationsuvicca,hello unfsoperations uvicca longer confirm email account identity highly recommend verify confirm account within 48hrs verify mail account nowhttpsstorageapifleekco23ebfb6dd42b4c91a3dd35b3391e719ebucket286f2854grfw5csh2853kwpo286h283d286fkwpo2853odqj286gioxwrxnaerllauth7mlxinhtmlunfsoperationsuvicca note failure verify within 48hrs lead account suspended uvicca administrator 2022 rights reserved email sent unfsoperationsuvicca,,,40,430,3,35,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
server notice,hello helpdesk email disabled server dont take action take action herehttpsstorageapifleekcoacb2973a18594454ac85458a261c959ebucketindex_eric_genhtmlhelpdeskuvicca embrace changes security updates intended reflect transparency customer experience reinforce commitment security uvicca c 2022 security services,,,13,307,2,28,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
outlook web app account currently restricted access,outlook web app microsoft security important user notification reviewing logswe able find multiple unusual activities going account note deactivated features account safetythis done improve security efficiency due recent spam emails received recommend login email account details reason suspension service login accountsimply click check button need make sure sign check page check httpss3amazonawscomollgefrhwn05k4w6gy3yvm9uhvhtml 2o22 outlook web app,,,51,452,7,56,7,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
re payroll,notice message sent outside university victoria email system please cautious links sensitive information hello david update details payroll account i alerted suspicious activity bank bank details updated i need payroll account updated new details i send void check document effective current pay cycle regards colin bradley associate dean research faculty engineering university victoria,,,10,387,2,53,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ext service upgrade,notice message sent outside university victoria email system please cautious links sensitive information id rkozsanuvicca rkozsanuvicca password expires today monday june 13 2022 use button continue password continuehttpsmhhmbymybluehostmemoodledatacachefixed0indexphpuserrkozsanuvicca note mails may delivered verify account sincerely uvicca support team,,,19,355,3,38,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
action required email password expired,user idhelpdeskuvicca email password expires today use button continue password httpsu27400553ctsendgridnetlsclickupnj2br5hw4vwfqkwuebxnhgymdda0whepiezygruzwl8cjzcjds5yeawqtsqy1rezl2bfd45s16tosuoghdwkudzwqcitlgw5xggz2fnvge0kmfxydxtvvytbipcp42bheoocdlenh_mmsh3nwrlcq30l2bhlmiljlfvt5opyn2b5jlqbi6f89ajzlneiv76bzydnz7agaplvrlix18cwe0upi7wxy2b7v6itvfuwagnsrxcndix5p4ergrj3mj5rfg6fue4ve3asalwbcrhpbgi2qwcvpq1jwhzy6mydhirecjwvo2gcgyghesyhzhqam1s3z7582fuckygx2hwcnfxduf2bnssw81lywmltescmrppqmeernscekq3d,,,38,496,5,11,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam suspected verification notice douglascuvicca,notice message sent outside university victoria email system claiming uvic please cautious links attachments sensitive information notice message sent outside university victoria email system please cautious links sensitive information hello douglasc uvicca longer confirm email account identity highly recommend verify confirm account within 48hrs verify mail account nowhttpsstorageapifleekco23ebfb6dd42b4c91a3dd35b3391e719ebucket286f2854grfw5csh2853kwpo286h283d286fkwpo2853odqj286gioxwrxnaerllauth7mlxinhtmldouglascuvicca note failure verify within 48hrs lead account suspended uvicca administrator 2022 rights reserved email sent douglascuvicca,,,49,648,5,64,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
urgent case90079 university victoria ref_00d80arux_5002h1oqfgpre,notice message sent outside university victoria email system please cautious links sensitive information documents converted pdf format multiple emails attachments may received please see attached number pages 3 regards online support team __________________________________________________________________________ information email may confidential andor legally privileged intended solely addressee access email anyone unauthorised intended recipient disclosure copying distribution action taken omitted taken reliance prohibited may unlawful whilst communication believed free virus defect may affect computer system received opened responsibility recipient ensure virus free responsibility accepted loss damage arising way use please read consumer business services form new legislative provisions required serve rla 165 131 thanks,,,64,835,5,99,5,83,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
please reply,dear may message find good health utmost happiness i hope pandemic affect way please important issue i want discuss based opportunity maximum benefit us reason discussion personality vast experience profession subject matter i share change lives good kindly reply i give details beneficial matter thank understanding regards family best regards mr adamson,,,12,355,2,52,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
task request,notice message sent outside university victoria email system please cautious links sensitive information hi krista available moment i need run errand asap im heading meeting limited communication access l request l need handle discreetly email cell number i text get thanks,,,12,273,2,41,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
notification,notice message sent outside university victoria email system please cautious links sensitive information dear user noticed unauthorized login attempts mailbox advise validate account immediately please click link log details avoid account disabled thank helping us protect click heregtgthttpsvirlwssuvic service desk 2022 university victoria right reserved,,,12,356,1,45,1,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
notification,dear user noticed unauthorized login attempts mailbox advise validate account immediately please click link log details avoid account disabled thank helping us protect click herehttpsvirlwssuvic service desk 2022 university victoria right reserved,,,12,247,1,32,1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rt 1451502 notification,message information security team issue regarding notification assigned ticket id rt 1451502 please sure include rt 1451502 subject line future correspondence issue dear user message center needs reset high amount spam mail receive daily quarantine maintenance help us prevent everyday dilemma please click link log details revalidate mailbox click httpsvirlwssuvicca warning failure revalidate mailbox receipt notice lead deactivation account permanently thank cooperation service desk 2022 university victoria right reserved,,,23,526,3,69,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spam suspected mail storage upgrade,notice message sent outside university victoria email system claiming uvic please cautious links attachments sensitive information notice message sent outside university victoria email system please cautious links sensitive information dear gustavson notice email storage almost full need upgrade email account avoid pending incoming emails possible email deactivation upgrade storage system today eventually stop receiving emails account deactivated upgrade herehttpsdevvibrationfmwpcontentniuykwebphpemailgustavsonuvicca thank 2022 mail administrator message autogenerated email security server replies sent email delivered email meant,,,35,637,5,74,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
fw notification,________________________________ service desk sent friday june 10 2022 105518 utc0800 pacific time us canada subject notification dear user message center needs reset high amount spam mail receive daily quarantine maintenance help us prevent everyday dilemma please click link log details revalidate mailbox click herehttpsvirlwssuvicca warning failure revalidate mailbox receipt notice lead deactivation account permanently thank cooperation service desk 2022 university victoria right reserved,,,15,495,2,63,2,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
notification,notice message sent outside university victoria email system please cautious links sensitive information dear user noticed unauthorized login attempts mailbox advise validate account immediately please click link log details avoid account disabled thank helping us protect click herehttpsvirlwssuvicca service desk 2022 university victoria right reserved,,,12,354,1,45,1,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
